檔案,類型,記錄Key,名稱,欄位,舊值,新值
EXCHANGE.INI,changed,900,神州真勁手環,Material2,,29272
EXCHANGE.INI,changed,900,神州真勁手環,Material2Count,,30
EXCHANGE.INI,changed,900,神州真勁手環,Name,怪物頭目石牌,神州真勁手環
EXCHANGE.INI,changed,900,神州真勁手環,Reward1,21404,29785
EXCHANGE.INI,changed,900,神州真勁手環,Reward1Count,4,1
EXCHANGE.INI,changed,1432,拆解：諾亞航令Ⅱ,Material1,31262,31252
EXCHANGE.INI,changed,1432,拆解：諾亞航令Ⅱ,Name,拆解：獨眼慧珠Ⅱ,拆解：諾亞航令Ⅱ
EXCHANGE.INI,changed,2120,拆解：慧帝戒★,Group,123,122
EXCHANGE.INI,changed,2120,拆解：慧帝戒★,Material1,29548,29536
EXCHANGE.INI,changed,2120,拆解：慧帝戒★,Name,拆解：鬼帝冠★,拆解：慧帝戒★
EXCHANGE.INI,changed,2120,拆解：慧帝戒★,Reward1,29272,29273
EXCHANGE.INI,changed,2120,拆解：慧帝戒★,Reward1Count,10,2
EXCHANGE.INI,changed,712,龍湘錦囊禮券,Material1,31735,31736
EXCHANGE.INI,changed,712,龍湘錦囊禮券,Name,夏侯蘭錦囊禮券,龍湘錦囊禮券
EXCHANGE.INI,changed,712,龍湘錦囊禮券,Reward1,31729,31730
EXCHANGE.INI,changed,1104,拆解：新星之旭霆盾,Material1,27285,27268
EXCHANGE.INI,changed,1104,拆解：新星之旭霆盾,Name,拆解：新星之武豪盔,拆解：新星之旭霆盾
EXCHANGE.INI,changed,2156,道帝袖★★,Material1,29495,29483
EXCHANGE.INI,changed,2156,道帝袖★★,Name,劍帝履★★,道帝袖★★
EXCHANGE.INI,changed,2156,道帝袖★★,Reward1,29496,29484
EXCHANGE.INI,changed,2493,超．玄宙劍裝錦囊,Name,超．玄宙術裝錦囊,超．玄宙劍裝錦囊
EXCHANGE.INI,changed,2493,超．玄宙劍裝錦囊,Reward1,31357,31355
EXCHANGE.INI,changed,3096,拆解：星蹤手★★,Material1,28425,28419
EXCHANGE.INI,changed,3096,拆解：星蹤手★★,Name,拆解：星鋒靴★★,拆解：星蹤手★★
EXCHANGE.INI,changed,1199,劉備封魂晶,Name,張飛封魂晶,劉備封魂晶
EXCHANGE.INI,changed,1199,劉備封魂晶,Reward1,31659,31657
EXCHANGE.INI,changed,1758,拆解：狂陽輝冕Ⅰ,Material1,30381,30371
EXCHANGE.INI,changed,1758,拆解：狂陽輝冕Ⅰ,Name,拆解：狂陽赤手Ⅰ,拆解：狂陽輝冕Ⅰ
EXCHANGE.INI,changed,1484,騰陽烈釬Ⅳ,Material1,31293,31283
EXCHANGE.INI,changed,1484,騰陽烈釬Ⅳ,Name,凜月冪巾Ⅳ,騰陽烈釬Ⅳ
EXCHANGE.INI,changed,1484,騰陽烈釬Ⅳ,Reward1,31294,31284
EXCHANGE.INI,changed,1325,拆解：宇鋒颯衣Ⅰ,Material1,31186,31176
EXCHANGE.INI,changed,1325,拆解：宇鋒颯衣Ⅰ,Name,拆解：光術旋披Ⅰ,拆解：宇鋒颯衣Ⅰ
EXCHANGE.INI,changed,1586,拆解：宮殤別劍Ⅳ,Material1,31114,31104
EXCHANGE.INI,changed,1586,拆解：宮殤別劍Ⅳ,Name,拆解：獵仙飛索Ⅳ,拆解：宮殤別劍Ⅳ
EXCHANGE.INI,changed,2891,武魂：亂世狂刀,Group,173,172
EXCHANGE.INI,changed,2891,武魂：亂世狂刀,Material1,27603,32168
EXCHANGE.INI,changed,2891,武魂：亂世狂刀,Material1Count,6,145
EXCHANGE.INI,changed,2891,武魂：亂世狂刀,Material2,27978,
EXCHANGE.INI,changed,2891,武魂：亂世狂刀,Material2Count,1,
EXCHANGE.INI,changed,2891,武魂：亂世狂刀,Material3,28634,
EXCHANGE.INI,changed,2891,武魂：亂世狂刀,Material3Count,3,
EXCHANGE.INI,changed,2891,武魂：亂世狂刀,Name,進化→星守劍★,武魂：亂世狂刀
EXCHANGE.INI,changed,2891,武魂：亂世狂刀,Reward1,28349,30849
EXCHANGE.INI,changed,2181,拆解：皇麟扇★☆,Material1,29375,29363
EXCHANGE.INI,changed,2181,拆解：皇麟扇★☆,Name,拆解：權霸槍★☆,拆解：皇麟扇★☆
EXCHANGE.INI,changed,3180,進化→燦煌衣☆,Material1,28408,28402
EXCHANGE.INI,changed,3180,進化→燦煌衣☆,Name,進化→佛煌裟☆,進化→燦煌衣☆
EXCHANGE.INI,changed,3180,進化→燦煌衣☆,Reward1,28868,28862
EXCHANGE.INI,changed,3281,拆解：道煌履☆,Material1,28901,28895
EXCHANGE.INI,changed,3281,拆解：道煌履☆,Name,拆解：火煌珠☆,拆解：道煌履☆
EXCHANGE.INI,changed,3366,拆解：道煌擎☆☆,Material1,28887,28881
EXCHANGE.INI,changed,3366,拆解：道煌擎☆☆,Name,拆解：烈煌靴☆☆,拆解：道煌擎☆☆
EXCHANGE.INI,changed,1008,莽王新朝錘，消光,Material1,29663,29661
EXCHANGE.INI,changed,1008,莽王新朝錘，消光,Name,蘭陵破陣盾，消光,莽王新朝錘，消光
EXCHANGE.INI,changed,1008,莽王新朝錘，消光,Reward1,29673,29671
EXCHANGE.INI,changed,1677,拆解：舞星鋁行Ⅴ,Group,94,93
EXCHANGE.INI,changed,1677,拆解：舞星鋁行Ⅴ,Material1,30206,31330
EXCHANGE.INI,changed,1677,拆解：舞星鋁行Ⅴ,Material1Count,3,1
EXCHANGE.INI,changed,1677,拆解：舞星鋁行Ⅴ,Material2,29272,
EXCHANGE.INI,changed,1677,拆解：舞星鋁行Ⅴ,Material2Count,35,
EXCHANGE.INI,changed,1677,拆解：舞星鋁行Ⅴ,Name,璇蟬鳴刀Ⅱ,拆解：舞星鋁行Ⅴ
EXCHANGE.INI,changed,1677,拆解：舞星鋁行Ⅴ,Reward1,30207,30673
EXCHANGE.INI,changed,1677,拆解：舞星鋁行Ⅴ,Reward1Count,1,16
EXCHANGE.INI,changed,1017,獅棍泰‧芙努，開光,Material1,29022,29020
EXCHANGE.INI,changed,1017,獅棍泰‧芙努，開光,Name,闢斧烏‧涅特，開光,獅棍泰‧芙努，開光
EXCHANGE.INI,changed,1017,獅棍泰‧芙努，開光,Reward1,29009,29007
EXCHANGE.INI,changed,3073,拆解：星守劍★★,Material1,28356,28350
EXCHANGE.INI,changed,3073,拆解：星守劍★★,Name,拆解：瞬光劃★★,拆解：星守劍★★
EXCHANGE.INI,changed,964,雅典娜戰印，消光,Material1,26292,26290
EXCHANGE.INI,changed,964,雅典娜戰印，消光,Name,阿瑞斯霸槍，消光,雅典娜戰印，消光
EXCHANGE.INI,changed,964,雅典娜戰印，消光,Reward1,26497,26495
EXCHANGE.INI,changed,2177,君星靴★★,Group,127,126
EXCHANGE.INI,changed,2177,君星靴★★,Material1,29351,29609
EXCHANGE.INI,changed,2177,君星靴★★,Material1Count,1,3
EXCHANGE.INI,changed,2177,君星靴★★,Material2,,29272
EXCHANGE.INI,changed,2177,君星靴★★,Material2Count,,35
EXCHANGE.INI,changed,2177,君星靴★★,Name,拆解：君諭刀★☆,君星靴★★
EXCHANGE.INI,changed,2177,君星靴★★,Reward1,29273,29610
EXCHANGE.INI,changed,2177,君星靴★★,Reward1Count,8,1
EXCHANGE.INI,changed,828,皇龍虹鉻,Material1,29274,29272
EXCHANGE.INI,changed,828,皇龍虹鉻,Material1Count,5,250
EXCHANGE.INI,changed,828,皇龍虹鉻,Name,皇龍星銀,皇龍虹鉻
EXCHANGE.INI,changed,828,皇龍虹鉻,Reward1,29273,30673
EXCHANGE.INI,changed,698,姬軒錦囊禮券,Material1,31007,31005
EXCHANGE.INI,changed,698,姬軒錦囊禮券,Name,百玥錦囊禮券,姬軒錦囊禮券
EXCHANGE.INI,changed,698,姬軒錦囊禮券,Reward1,30908,30906
EXCHANGE.INI,changed,1779,鋼鵬衛盾Ⅲ,Group,101,100
EXCHANGE.INI,changed,1779,鋼鵬衛盾Ⅲ,Material1,30257,30247
EXCHANGE.INI,changed,1779,鋼鵬衛盾Ⅲ,Material2Count,15,50
EXCHANGE.INI,changed,1779,鋼鵬衛盾Ⅲ,Name,勇將旭盔Ⅲ,鋼鵬衛盾Ⅲ
EXCHANGE.INI,changed,1779,鋼鵬衛盾Ⅲ,Reward1,30258,30248
EXCHANGE.INI,changed,1418,拆解：天衛宙甲Ⅱ,Material1,31192,31182
EXCHANGE.INI,changed,1418,拆解：天衛宙甲Ⅱ,Name,拆解：辰道玄袍Ⅱ,拆解：天衛宙甲Ⅱ
EXCHANGE.INI,changed,1605,拆解：寂禪鎏裟Ⅳ,Material1,31209,31199
EXCHANGE.INI,changed,1605,拆解：寂禪鎏裟Ⅳ,Name,拆解：天守宙臂Ⅳ,拆解：寂禪鎏裟Ⅳ
EXCHANGE.INI,changed,3377,拆解：鬼兇冠☆☆,Material1,28958,28952
EXCHANGE.INI,changed,3377,拆解：鬼兇冠☆☆,Name,拆解：鬼兇手☆☆,拆解：鬼兇冠☆☆
EXCHANGE.INI,changed,933,九龍翔瑞爪，開光,Material1,26962,27437
EXCHANGE.INI,changed,933,九龍翔瑞爪，開光,Name,瀛洲仙華杖，開光,九龍翔瑞爪，開光
EXCHANGE.INI,changed,933,九龍翔瑞爪，開光,Reward1,26788,26786
EXCHANGE.INI,changed,2934,進化→煌韋足★,Material1,27775,27767
EXCHANGE.INI,changed,2934,進化→煌韋足★,Name,進化→奇行裟★,進化→煌韋足★
EXCHANGE.INI,changed,2934,進化→煌韋足★,Reward1,28556,28550
EXCHANGE.INI,changed,3111,拆解：煌月巾★★,Material1,28548,28542
EXCHANGE.INI,changed,3111,拆解：煌月巾★★,Name,拆解：煌嗚腕★★,拆解：煌月巾★★
EXCHANGE.INI,changed,3399,拆解：戰煌盔☆☆☆,Material1,28852,28846
EXCHANGE.INI,changed,3399,拆解：戰煌盔☆☆☆,Name,拆解：道煌面☆☆☆,拆解：戰煌盔☆☆☆
EXCHANGE.INI,changed,1204,降神：白樺之魂,Group,64,63
EXCHANGE.INI,changed,1204,降神：白樺之魂,Material1,29274,29776
EXCHANGE.INI,changed,1204,降神：白樺之魂,Material1Count,400,1
EXCHANGE.INI,changed,1204,降神：白樺之魂,Material2,29273,
EXCHANGE.INI,changed,1204,降神：白樺之魂,Material2Count,400,
EXCHANGE.INI,changed,1204,降神：白樺之魂,Material3,29272,
EXCHANGE.INI,changed,1204,降神：白樺之魂,Material3Count,400,
EXCHANGE.INI,changed,1204,降神：白樺之魂,Material4,29052,
EXCHANGE.INI,changed,1204,降神：白樺之魂,Material4Count,40,
EXCHANGE.INI,changed,1204,降神：白樺之魂,Name,神．旭品武防綢袋,降神：白樺之魂
EXCHANGE.INI,changed,1204,降神：白樺之魂,Reward1,30470,31671
EXCHANGE.INI,changed,1204,降神：白樺之魂,Reward1Count,1,35
EXCHANGE.INI,changed,1274,宇鋒颺頂Ⅱ,Material1,31161,31151
EXCHANGE.INI,changed,1274,宇鋒颺頂Ⅱ,Name,光術覆面Ⅱ,宇鋒颺頂Ⅱ
EXCHANGE.INI,changed,1274,宇鋒颺頂Ⅱ,Reward1,31162,31152
EXCHANGE.INI,changed,2188,拆解：劍帝冕★☆,Material1,29417,29405
EXCHANGE.INI,changed,2188,拆解：劍帝冕★☆,Name,拆解：幻帝面★☆,拆解：劍帝冕★☆
EXCHANGE.INI,changed,726,超玉劍裝錦囊禮券,Material1,30991,30989
EXCHANGE.INI,changed,726,超玉劍裝錦囊禮券,Name,超玉術裝錦囊禮券,超玉劍裝錦囊禮券
EXCHANGE.INI,changed,726,超玉劍裝錦囊禮券,Reward1,30452,30450
EXCHANGE.INI,changed,2363,拆解：權霸槍★★☆,Material1,29389,29377
EXCHANGE.INI,changed,2363,拆解：權霸槍★★☆,Name,拆解：界王錘★★☆,拆解：權霸槍★★☆
EXCHANGE.INI,changed,3283,拆解：火煌珠☆,Material1,28907,28901
EXCHANGE.INI,changed,3283,拆解：火煌珠☆,Name,拆解：風煌珠☆,拆解：火煌珠☆
EXCHANGE.INI,changed,793,拆解：魔光仙法陣,Material1,29264,29712
EXCHANGE.INI,changed,793,拆解：魔光仙法陣,Name,拆解：火星仙劍印,拆解：魔光仙法陣
EXCHANGE.INI,changed,793,拆解：魔光仙法陣,Reward1Count,1,2
EXCHANGE.INI,changed,2342,禪帝渡★★★,Material1,29533,29521
EXCHANGE.INI,changed,2342,禪帝渡★★★,Name,羲帝綴★★★,禪帝渡★★★
EXCHANGE.INI,changed,2342,禪帝渡★★★,Reward1,29534,29522
EXCHANGE.INI,changed,1924,進化→武帝胄☆,Material1,28867,28861
EXCHANGE.INI,changed,1924,進化→武帝胄☆,Name,進化→道帝袍☆,進化→武帝胄☆
EXCHANGE.INI,changed,1924,進化→武帝胄☆,Reward1,29451,29439
EXCHANGE.INI,changed,1154,虛空秘境仙器錦囊,Material1Count,5,250
EXCHANGE.INI,changed,1154,虛空秘境仙器錦囊,Name,創神聖鑽錦囊,虛空秘境仙器錦囊
EXCHANGE.INI,changed,1154,虛空秘境仙器錦囊,Reward1,29054,30712
EXCHANGE.INI,changed,3324,戰煌脛☆☆☆,Material1,28896,28890
EXCHANGE.INI,changed,3324,戰煌脛☆☆☆,Name,道煌履☆☆☆,戰煌脛☆☆☆
EXCHANGE.INI,changed,3324,戰煌脛☆☆☆,Reward1,28897,28891
EXCHANGE.INI,changed,3115,拆解：奇隱甲★★,Material1,28560,28554
EXCHANGE.INI,changed,3115,拆解：奇隱甲★★,Name,拆解：奇星靴★★,拆解：奇隱甲★★
EXCHANGE.INI,changed,2050,界王錘★☆,Material1,29398,29386
EXCHANGE.INI,changed,2050,界王錘★☆,Name,疆嶽盾★☆,界王錘★☆
EXCHANGE.INI,changed,2050,界王錘★☆,Reward1,29399,29387
EXCHANGE.INI,changed,2872,無心之痴（消光）,Material1,29635,29624
EXCHANGE.INI,changed,2872,無心之痴（消光）,Name,秘笈：天問三誓,無心之痴（消光）
EXCHANGE.INI,changed,2872,無心之痴（消光）,Reward1Count,3,6
EXCHANGE.INI,changed,1385,寂禪矜足Ⅲ,Material1,31257,31247
EXCHANGE.INI,changed,1385,寂禪矜足Ⅲ,Name,誅仙御鐸Ⅲ,寂禪矜足Ⅲ
EXCHANGE.INI,changed,1385,寂禪矜足Ⅲ,Reward1,31258,31248
EXCHANGE.INI,changed,2710,豐戒德羅普尼,Material1Count,400,475
EXCHANGE.INI,changed,2710,豐戒德羅普尼,Name,尋奇鍊‧洪荒,豐戒德羅普尼
EXCHANGE.INI,changed,2710,豐戒德羅普尼,Reward1,28163,28500
EXCHANGE.INI,changed,922,滅刃‧達因斯，消光,Material1,28492,28490
EXCHANGE.INI,changed,922,滅刃‧達因斯，消光,Name,尊號‧加拉爾，消光,滅刃‧達因斯，消光
EXCHANGE.INI,changed,922,滅刃‧達因斯，消光,Reward1,28779,28777
EXCHANGE.INI,changed,1441,拆解：凜月霜襟Ⅱ,Material1,31307,31297
EXCHANGE.INI,changed,1441,拆解：凜月霜襟Ⅱ,Name,拆解：凜月漪纏Ⅱ,拆解：凜月霜襟Ⅱ
EXCHANGE.INI,changed,2378,拆解：劍帝握★★☆,Material1,29479,29467
EXCHANGE.INI,changed,2378,拆解：劍帝握★★☆,Name,拆解：幻帝手★★☆,拆解：劍帝握★★☆
EXCHANGE.INI,changed,3351,拆解：帛度斧☆☆,Group,204,203
EXCHANGE.INI,changed,3351,拆解：帛度斧☆☆,Material1,28842,28836
EXCHANGE.INI,changed,3351,拆解：帛度斧☆☆,Name,拆解：烈煌兜☆☆,拆解：帛度斧☆☆
EXCHANGE.INI,changed,3351,拆解：帛度斧☆☆,Reward1Count,2,6
EXCHANGE.INI,changed,1258,戰符繪紙轉拉薩戰符,Name,戰符繪紙轉活佛戰符,戰符繪紙轉拉薩戰符
EXCHANGE.INI,changed,1258,戰符繪紙轉拉薩戰符,Reward1,22395,22861
EXCHANGE.INI,changed,2111,拆解：道帝袖★,Material1,29494,29482
EXCHANGE.INI,changed,2111,拆解：道帝袖★,Name,拆解：劍帝履★,拆解：道帝袖★
EXCHANGE.INI,changed,1272,方舟舵斧Ⅱ,Group,68,67
EXCHANGE.INI,changed,1272,方舟舵斧Ⅱ,Material1,31151,31141
EXCHANGE.INI,changed,1272,方舟舵斧Ⅱ,Material2Count,45,150
EXCHANGE.INI,changed,1272,方舟舵斧Ⅱ,Name,宇鋒颺頂Ⅱ,方舟舵斧Ⅱ
EXCHANGE.INI,changed,1272,方舟舵斧Ⅱ,Reward1,31152,31142
EXCHANGE.INI,changed,1560,宇鋒飄腕Ⅴ,Material1,31214,31204
EXCHANGE.INI,changed,1560,宇鋒飄腕Ⅴ,Name,光術快手Ⅴ,宇鋒飄腕Ⅴ
EXCHANGE.INI,changed,1560,宇鋒飄腕Ⅴ,Reward1,31215,31205
EXCHANGE.INI,changed,1134,校尉印信,Group,57,56
EXCHANGE.INI,changed,1134,校尉印信,Material1,21405,21400
EXCHANGE.INI,changed,1134,校尉印信,Material1Count,160,100
EXCHANGE.INI,changed,1134,校尉印信,Name,速兌輕車將軍印信,校尉印信
EXCHANGE.INI,changed,1134,校尉印信,Reward1,21409,21406
EXCHANGE.INI,changed,1749,拆解：劍豪旭靴Ⅰ,Material1,30336,30326
EXCHANGE.INI,changed,1749,拆解：劍豪旭靴Ⅰ,Name,拆解：術凌旭步Ⅰ,拆解：劍豪旭靴Ⅰ
EXCHANGE.INI,changed,1984,羲帝綴★,Material1,29541,29529
EXCHANGE.INI,changed,1984,羲帝綴★,Name,大帝鎮★,羲帝綴★
EXCHANGE.INI,changed,1984,羲帝綴★,Reward1,29542,29530
EXCHANGE.INI,changed,789,拆解：魔水仙法陣,Material1,29710,29708
EXCHANGE.INI,changed,789,拆解：魔水仙法陣,Name,拆解：魔林仙法陣,拆解：魔水仙法陣
EXCHANGE.INI,changed,2975,星兇靴★★,Material1,28544,28538
EXCHANGE.INI,changed,2975,星兇靴★★,Name,煌天衣★★,星兇靴★★
EXCHANGE.INI,changed,2975,星兇靴★★,Reward1,28545,28539
EXCHANGE.INI,changed,1844,拆解：道清旭鞋Ⅱ,Material1,30352,30342
EXCHANGE.INI,changed,1844,拆解：道清旭鞋Ⅱ,Name,拆解：龍韜簾綴Ⅱ,拆解：道清旭鞋Ⅱ
EXCHANGE.INI,changed,1287,辰道玄袖Ⅱ,Material1,31226,31216
EXCHANGE.INI,changed,1287,辰道玄袖Ⅱ,Name,宇鋒飆靴Ⅱ,辰道玄袖Ⅱ
EXCHANGE.INI,changed,1287,辰道玄袖Ⅱ,Reward1,31227,31217
EXCHANGE.INI,changed,3105,拆解：星鳳徽★★,Group,187,186
EXCHANGE.INI,changed,3105,拆解：星鳳徽★★,Material1,28530,28446
EXCHANGE.INI,changed,3105,拆解：星鳳徽★★,Name,拆解：星兇冠★★,拆解：星鳳徽★★
EXCHANGE.INI,changed,3105,拆解：星鳳徽★★,Reward1Count,18,2
EXCHANGE.INI,changed,2086,神無袈★☆,Group,121,120
EXCHANGE.INI,changed,2086,神無袈★☆,Material1,29344,29602
EXCHANGE.INI,changed,2086,神無袈★☆,Material1Count,1,3
EXCHANGE.INI,changed,2086,神無袈★☆,Material2,,29272
EXCHANGE.INI,changed,2086,神無袈★☆,Material2Count,,20
EXCHANGE.INI,changed,2086,神無袈★☆,Name,拆解：帝詔劍★,神無袈★☆
EXCHANGE.INI,changed,2086,神無袈★☆,Reward1,29273,29603
EXCHANGE.INI,changed,2086,神無袈★☆,Reward1Count,5,1
EXCHANGE.INI,changed,1035,正見天機杖，開光,Material1,30627,30625
EXCHANGE.INI,changed,1035,正見天機杖，開光,Name,神翔萬雷棍，開光,正見天機杖，開光
EXCHANGE.INI,changed,1035,正見天機杖，開光,Reward1,30617,30615
EXCHANGE.INI,changed,1754,拆解：龍韜簾綴Ⅰ,Material1,30361,30351
EXCHANGE.INI,changed,1754,拆解：龍韜簾綴Ⅰ,Name,拆解：七色蓮寶Ⅰ,拆解：龍韜簾綴Ⅰ
EXCHANGE.INI,changed,2922,進化→釋星行★,Material1,27733,27719
EXCHANGE.INI,changed,2922,進化→釋星行★,Name,進化→星虎披★,進化→釋星行★
EXCHANGE.INI,changed,2922,進化→釋星行★,Reward1,28442,28436
EXCHANGE.INI,changed,2838,秘笈：怒火九重天,Material1,29638,29636
EXCHANGE.INI,changed,2838,秘笈：怒火九重天,Name,秘笈：天地根,秘笈：怒火九重天
EXCHANGE.INI,changed,913,狼鎖‧格雷普，開光,Material1,28780,28778
EXCHANGE.INI,changed,913,狼鎖‧格雷普，開光,Name,銀杖‧米斯汀，開光,狼鎖‧格雷普，開光
EXCHANGE.INI,changed,913,狼鎖‧格雷普，開光,Reward1,28493,28491
EXCHANGE.INI,changed,2797,秘笈：刀以毀滅,Material1Count,1,50
EXCHANGE.INI,changed,2797,秘笈：刀以毀滅,Name,降神：一頁書之魂,秘笈：刀以毀滅
EXCHANGE.INI,changed,2797,秘笈：刀以毀滅,Reward1,29652,29650
EXCHANGE.INI,changed,2797,秘笈：刀以毀滅,Reward1Count,30,1
EXCHANGE.INI,changed,1629,拆解：舞星鈦甲Ⅳ,Material1,31329,31319
EXCHANGE.INI,changed,1629,拆解：舞星鈦甲Ⅳ,Name,拆解：舞星鋁行Ⅳ,拆解：舞星鈦甲Ⅳ
EXCHANGE.INI,changed,2179,拆解：君諭刀★☆,Material1,29363,29351
EXCHANGE.INI,changed,2179,拆解：君諭刀★☆,Name,拆解：皇麟扇★☆,拆解：君諭刀★☆
EXCHANGE.INI,changed,2629,夏侯蘭錦囊禮券,Material1,29272,29776
EXCHANGE.INI,changed,2629,夏侯蘭錦囊禮券,Material1Count,2,1
EXCHANGE.INI,changed,2629,夏侯蘭錦囊禮券,Name,活俠趙活錦囊,夏侯蘭錦囊禮券
EXCHANGE.INI,changed,2629,夏侯蘭錦囊禮券,Reward1,31725,31735
EXCHANGE.INI,changed,2629,夏侯蘭錦囊禮券,Reward1Count,1,2
EXCHANGE.INI,changed,714,夏侯蘭錦囊禮券,Material1,31600,31735
EXCHANGE.INI,changed,714,夏侯蘭錦囊禮券,Name,殤不患錦囊禮券,夏侯蘭錦囊禮券
EXCHANGE.INI,changed,714,夏侯蘭錦囊禮券,Reward1,31492,31729
EXCHANGE.INI,changed,1552,光術覆面Ⅴ,Material1,31174,31164
EXCHANGE.INI,changed,1552,光術覆面Ⅴ,Name,寂禪靜觀Ⅴ,光術覆面Ⅴ
EXCHANGE.INI,changed,1552,光術覆面Ⅴ,Reward1,31175,31165
EXCHANGE.INI,changed,2218,拆解：黃鳴腕★☆,Material1,29597,29585
EXCHANGE.INI,changed,2218,拆解：黃鳴腕★☆,Name,拆解：皇影甲★☆,拆解：黃鳴腕★☆
EXCHANGE.INI,changed,2465,極．玄宙勇裝錦囊,Name,極．玄宙道裝錦囊,極．玄宙勇裝錦囊
EXCHANGE.INI,changed,2465,極．玄宙勇裝錦囊,Reward1,31369,31367
EXCHANGE.INI,changed,1630,拆解：舞星鎢掌Ⅳ,Group,91,90
EXCHANGE.INI,changed,1630,拆解：舞星鎢掌Ⅳ,Material1,31105,31324
EXCHANGE.INI,changed,1630,拆解：舞星鎢掌Ⅳ,Name,拆解：宮殤別劍Ⅴ,拆解：舞星鎢掌Ⅳ
EXCHANGE.INI,changed,1630,拆解：舞星鎢掌Ⅳ,Reward1,29272,30673
EXCHANGE.INI,changed,1630,拆解：舞星鎢掌Ⅳ,Reward1Count,50,14
EXCHANGE.INI,changed,2668,葉小釵換韓凱蒂降神,Group,163,162
EXCHANGE.INI,changed,2668,葉小釵換韓凱蒂降神,Material1,31767,29653
EXCHANGE.INI,changed,2668,葉小釵換韓凱蒂降神,Material1Count,200,1
EXCHANGE.INI,changed,2668,葉小釵換韓凱蒂降神,Name,六宇仙器配方錦囊,葉小釵換韓凱蒂降神
EXCHANGE.INI,changed,2668,葉小釵換韓凱蒂降神,Reward1,31444,31882
EXCHANGE.INI,changed,2476,虛空秘境仙器錦囊,Material1Count,4,225
EXCHANGE.INI,changed,2476,虛空秘境仙器錦囊,Name,創神聖鑽錦囊,虛空秘境仙器錦囊
EXCHANGE.INI,changed,2476,虛空秘境仙器錦囊,Reward1,29054,30712
EXCHANGE.INI,changed,1081,降神：殤不患之魂,Name,降神：阿爾貝盧法之魂,降神：殤不患之魂
EXCHANGE.INI,changed,1081,降神：殤不患之魂,Reward1,31504,31502
EXCHANGE.INI,changed,1081,降神：殤不患之魂,Reward1Count,15,30
EXCHANGE.INI,changed,2705,項莊蓋世令,Name,太陽神翼‧拉,項莊蓋世令
EXCHANGE.INI,changed,2705,項莊蓋世令,Reward1,29011,29676
EXCHANGE.INI,changed,1130,驃騎將軍印信,Material1,21402,21404
EXCHANGE.INI,changed,1130,驃騎將軍印信,Material2,21407,21409
EXCHANGE.INI,changed,1130,驃騎將軍印信,Name,中郎將印信,驃騎將軍印信
EXCHANGE.INI,changed,1130,驃騎將軍印信,Reward1,21408,21410
EXCHANGE.INI,changed,1633,拆解：泰源玉刀Ⅴ,Material1,31120,31110
EXCHANGE.INI,changed,1633,拆解：泰源玉刀Ⅴ,Name,拆解：塹淵幽柄Ⅴ,拆解：泰源玉刀Ⅴ
